1760,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1765,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1770,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1775,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1780,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1785,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1790,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1795,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1800,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1805,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1810,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1815,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1820,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1825,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1830,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1835,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1840,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1845,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1850,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1855,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1860,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1865,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1870,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1875,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1880,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1885,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1890,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1895,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1900,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1905,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1910,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1915,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1920,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1925,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1930,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1935,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1940,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1945,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1950,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1955,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1960,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1965,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1970,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1975,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1980,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1985,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1990,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
1995,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2000,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2005,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2010,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2015,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2020,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2025,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2030,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2035,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2040,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2045,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2050,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2055,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2060,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2065,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2070,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2075,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2080,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2085,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2090,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2095,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2100,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2105,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2110,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2115,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2120,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2125,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2130,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2135,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2140,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2145,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2150,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2155,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2160,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2165,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2170,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2175,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2180,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2185,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2190,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2195,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2200,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2205,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2210,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2215,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2220,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2225,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2230,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2235,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2240,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2245,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2250,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2255,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2260,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2265,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2270,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2275,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2280,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2285,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2290,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2295,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2300,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2305,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2310,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2315,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2320,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2325,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2330,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2335,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2340,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2345,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2350,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2355,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2360,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2365,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2370,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2375,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2380,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2385,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2390,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2395,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2400,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2405,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2410,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2415,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2420,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2425,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2430,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2435,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2440,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2445,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2450,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2455,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2460,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2465,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2470,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2475,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2480,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2485,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2490,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2495,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2500,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2505,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2510,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2515,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2520,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2525,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2530,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2535,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2540,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2545,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2550,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2555,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2560,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2565,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2570,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2575,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2580,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2585,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2590,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2595,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2600,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2605,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2610,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2615,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2620,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2625,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2630,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2635,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2640,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2645,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2650,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2655,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2660,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2665,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2670,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2675,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2680,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2685,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2690,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2695,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2700,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2705,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2710,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2715,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2720,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2725,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2730,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2735,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2740,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2745,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2750,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2755,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2760,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2765,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2770,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2775,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2780,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2785,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2790,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2795,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2800,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2805,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2810,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2815,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2820,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2825,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2830,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2835,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2840,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2845,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2850,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2855,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2860,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2865,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2870,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2875,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2880,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2885,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2890,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2895,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2900,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2905,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2910,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2915,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2920,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2925,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2930,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2935,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2940,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2945,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2950,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2955,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2960,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2965,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2970,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2975,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2980,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2985,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2990,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
2995,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3000,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3005,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3010,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3015,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3020,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3025,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3030,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3035,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3040,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3045,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3050,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3055,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3060,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3065,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3070,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3075,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3080,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3085,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3090,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3095,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3100,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3105,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3110,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3115,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3120,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3125,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3130,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3135,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3140,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3145,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3150,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3155,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3160,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3165,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3170,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3175,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3180,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3185,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3190,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3195,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3200,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3205,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3210,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3215,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3220,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3225,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3230,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3235,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3240,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3245,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3250,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3255,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3260,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3265,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3270,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3275,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3280,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3285,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3290,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3295,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3300,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3305,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3310,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3315,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3320,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3325,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3330,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3335,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3340,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3345,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3350,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3355,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3360,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3365,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3370,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3375,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3380,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3385,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3390,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3395,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3400,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3405,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3410,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3415,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3420,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3425,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3430,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3435,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3440,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3445,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3450,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3455,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3460,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3465,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3470,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3475,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3480,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3485,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3490,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3495,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3500,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
3505,10,10,0,0
t,stitched_agents,sipp_ok,fallbacks,skipped_clean
